,Unnamed: 0,acousticness,artist_name,danceability,duration_ms,energy,Month,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,streams,tempo,time_signature,track_id,track_name,valence
241,41,0.39,ROSALÃA,0.882,161627,0.689,5,0.00325,6,0.0501,-4.027,1,42,0.124,11140633,97.963,4,2qG5sZ7Si6sdK74qLxedYM,Con Altura,0.746
242,42,0.381,Kygo,0.591,215316,0.705,5,0.000116,9,0.131,-6.519,0,43,0.079,10941345,121.799,4,3y3brCCecHC3Db18aIOnny,"Carry On (from the Original Motion Picture ""POKÃ‰MON Detective Pikachu"")",0.27
243,43,0.234,Joyner Lucas,0.918,236000,0.837,5,0,1,0.227,-6.792,1,44,0.255,10813990,120.017,4,36TO60sxDduIsO3xH8IcUh,Isis,0.855
244,44,0.121,Polo G,0.861,166640,0.621,5,0,1,0.0689,-7.106,1,45,0.362,10604382,83.976,4,5AjINjwKyRvQJhSe2zpPHi,Pop Out (feat. Lil Tjay),0.254
245,45,0.0828,Bazzi,0.844,169038,0.644,5,0,11,0.113,-6.273,0,46,0.0479,10568393,122.061,4,7njKgVl3AnLflRad38o7AG,Paradise,0.591
246,46,0.0575,ZAYN,0.302,242956,0.414,5,0,2,0.0861,-8.16,1,47,0.0319,10541734,110.508,4,1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""",0.105
247,47,0.137,Logic,0.694,245387,0.759,5,0,10,0.167,-5.667,0,48,0.398,10469944,140.055,4,2MuMD298IpYqKF367wegUd,Homicide (feat. Eminem),0.77
248,48,0.934,Billie Eilish,0.351,200186,0.296,5,0,4,0.095,-10.109,0,49,0.0333,10188398,115.284,4,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),0.12
249,49,0.0737,Ava Max,0.682,183027,0.656,5,0,6,0.353,-4.67,1,50,0.0435,9995114,130.089,4,0uUNN1nSoUx1A4fkDCWDQ7,So Am I,0.607
250,0,0.037,Shawn Mendes,0.759,190960,0.54,6,0,9,0.0945,-6.039,0,1,0.0287,63045599,116.947,4,0TK2YIli7K1leLovkQiNik,SeÃ±orita,0.75
251,1,0.0912,Ed Sheeran,0.798,219947,0.675,6,0,6,0.0894,-5.041,1,2,0.0442,37834490,101.956,4,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),0.842
252,2,0.328,Billie Eilish,0.701,194088,0.425,6,0.13,7,0.1,-10.965,1,3,0.375,35768190,135.128,4,2Fxmhks0bxGSBdJ92vM42m,bad guy,0.562
253,3,0.0533,Lil Nas X,0.878,157067,0.619,6,0,6,0.113,-5.56,1,4,0.102,32722266,136.041,4,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,0.639
254,4,0.101,Drake,0.831,205427,0.502,6,0,10,0.122,-4.045,0,5,0.046,25117868,100.541,4,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),0.101
255,5,0.00838,Taylor Swift,0.769,171387,0.678,6,0,2,0.0596,-5.604,1,6,0.0507,24278392,85.025,4,29fRTIKsJhLUJoldM89GZS,You Need To Calm Down,0.706
256,6,0.342,Lil Nas X,0.703,114893,0.594,6,0,5,0.123,-6.146,0,7,0.0752,24238981,153.848,4,6fTt0CH2t0mdeB2N9XFG5r,Panini,0.475
257,7,0.136,Sech,0.747,225933,0.7,6,0.000167,0,0.11,-4.669,1,8,0.341,23617149,176.036,4,1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,0.62
258,8,0.6,Bad Bunny,0.61,250534,0.624,6,2.12E-06,2,0.243,-4.773,1,9,0.309,22266103,176.169,4,2TH65lNHgvLxCKXM3apjxI,Callaita,0.244
259,9,0.194,Katy Perry,0.77,223523,0.882,6,0,8,0.316,-4.792,1,10,0.0602,19261920,99.991,4,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,0.385
260,10,0.524,Shawn Mendes,0.692,190800,0.809,6,0,2,0.147,-4.198,1,11,0.0602,19195647,123.911,4,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,0.864
261,11,0.11,Daddy Yankee,0.737,193227,0.86,6,1.94E-06,8,0.0574,-2.652,0,12,0.0593,18899230,93.989,4,5w9c2J52mkdntKOmRLeM2m,Con Calma,0.656
262,12,0.361,Lunay,0.795,266087,0.783,6,0,5,0.437,-4.271,1,13,0.0432,17985888,92.016,4,1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,0.8
263,13,0.751,Lewis Capaldi,0.501,182161,0.405,6,0,1,0.105,-5.679,1,14,0.0319,17259949,109.891,4,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,0.446
264,14,0.0361,Lil Nas X,0.908,113013,0.517,6,1.73E-06,1,0.0949,-6.063,1,15,0.129,16719515,136.019,4,53CJANUxooaqGOtdsBTh7O,Old Town Road,0.471
265,15,0.0427,Jonas Brothers,0.842,181027,0.734,6,0,1,0.106,-5.065,0,16,0.0588,16544568,137.958,4,22vgEDb5hykfaTwLuskFGD,Sucker,0.952
266,16,0.556,Post Malone,0.76,158040,0.479,6,0,2,0.0703,-5.574,1,17,0.0466,16443029,89.911,4,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,0.913
267,17,0.0404,MEDUZA,0.677,152913,0.744,6,0.00016,10,0.074,-6.806,0,18,0.0295,15451112,124.08,4,1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,0.631
268,18,0.179,Martin Garrix,0.661,163805,0.723,6,1.23E-05,5,0.14,-6.976,0,19,0.0566,15154394,113.778,4,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0.316
269,19,0.0247,Young Thug,0.796,200107,0.586,6,0,4,0.132,-6.946,0,20,0.147,14995599,97.981,4,7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),0.179
270,20,0.123,Chris Brown,0.698,260640,0.454,6,0,1,0.155,-6.756,0,21,0.151,14816185,92.932,4,7FEwp8BavoEVE3AnxJDchc,No Guidance (feat. Drake),0.137
271,21,0.272,Avicii,0.802,157202,0.645,6,0,5,0.119,-6.181,0,22,0.0715,14513004,100.001,4,2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),0.376
272,22,0.214,Ed Sheeran,0.746,206187,0.787,6,0,4,0.0669,-6.373,1,23,0.12,14429550,95.005,4,543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),0.607
273,23,0.225,The Chainsmokers,0.591,217653,0.702,6,0,7,0.414,-5.59,1,24,0.0289,14382395,104.003,4,05CwHjIk71RXVU40boRMnR,Call You Mine,0.501
274,24,0.592,Ariana Grande,0.778,178627,0.317,6,0,1,0.0881,-10.732,0,25,0.334,13540799,140.048,4,6ocbgoVGwYJhOv1GgI9NsF,7 rings,0.327
275,25,0.11,Lizzo,0.715,173325,0.624,6,0,4,0.123,-3.046,0,26,0.114,13247134,158.087,4,5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,0.412
276,26,0.139,Lil Nas X,0.706,158707,0.679,6,6.98E-05,9,0.465,-5.614,1,27,0.0324,13086179,140.081,4,4ak7xjvBeBOcJGWFDX9w5n,Rodeo,0.657
277,27,0.407,Capital Bra,0.631,172036,0.673,6,0,6,0.154,-4.892,0,28,0.384,13026753,83.504,4,1VEMUkGFio5uURvN8x1DZJ,Tilidin,0.721
278,28,0.0204,Lil Tecca,0.745,131280,0.642,6,0,7,0.0658,-6.257,0,29,0.287,12966653,179.974,4,1kBbgxAUc4HQv7cgIayIDH,Ransom,0.226
279,29,0.285,DJ Snake,0.822,185195,0.743,6,2.31E-06,6,0.102,-3.04,0,30,0.0567,12722188,96.025,4,1f38Gx6xQz6r4H1jGVNBJo,Loco Contigo (with J. Balvin & Tyga),0.355
280,30,0.051,Khalid,0.901,197573,0.4,6,0,0,0.0599,-8.575,1,31,0.126,12388018,135.984,4,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),0.346
281,31,0.0715,Avicii,0.592,277262,0.873,6,0.00982,9,0.142,-5.65,1,32,0.0275,12303237,122.011,4,0vrmHPfoBadXVr2n0m1aqZ,Heaven,0.516
282,32,0.371,Lady Gaga,0.572,215733,0.385,6,0,7,0.231,-6.362,1,33,0.0308,12179441,95.799,4,2VxeLyX666F8uXCJ0dZF8B,Shallow,0.323
283,33,0.145,Jhay Cortez,0.806,309120,0.786,6,0,10,0.0935,-3.831,0,34,0.0741,12154908,91.973,4,4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,0.58
284,34,0.23,"Tyler, The Creator",0.554,190067,0.498,6,5.98E-06,9,0.795,-8.866,1,35,0.0685,11879222,79.635,4,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,0.413
285,35,0.0667,Marshmello,0.659,181824,0.623,6,0,4,0.582,-2.253,1,36,0.0451,11781536,88.042,4,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,0.439
286,36,0.241,Nicky Jam,0.673,201818,0.752,6,4.51E-05,2,0.0813,-3.572,0,37,0.0561,11754532,175.997,4,6v0lAdFF4haL8xjBIUjtOw,Te RobarÃ©,0.797
287,37,0.217,Maluma,0.777,175733,0.712,6,0,10,0.091,-4.84,1,38,0.277,11753685,95.692,4,7KbF6AdprOXEEHlsq11Z6d,23:00:00,0.68
288,38,0.108,Jonas Brothers,0.795,183000,0.496,6,0,0,0.0645,-5.883,1,39,0.0722,11371773,94.01,4,0DiDStADDVh3SvAsoJAFMk,Only Human,0.874
289,39,0.156,OneRepublic,0.759,158900,0.605,6,0,7,0.694,-7.737,1,40,0.0433,11304535,121.049,4,0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,0.64
290,40,0.163,Post Malone,0.833,149520,0.539,6,2.10E-06,11,0.101,-7.399,0,41,0.178,11146591,99.947,4,6MWtB6iiXyIwun0YzU6DFP,Wow.,0.385
291,41,0.191,Marshmello,0.687,214290,0.792,6,0,5,0.167,-2.749,1,42,0.0452,10989393,100.015,4,2dpaYNEQHiRxtZbfNsse99,Happier,0.671
292,42,0.753,Dalex,0.688,360960,0.62,6,5.27E-06,11,0.158,-8.029,0,43,0.22,10956123,170.018,4,7g8YaUQABMal0zWe7a2ijz,Pa MÃ­ - Remix,0.727
293,43,0.39,ROSALÃA,0.882,161627,0.689,6,0.00325,6,0.0501,-4.027,1,44,0.124,10786943,97.963,4,2qG5sZ7Si6sdK74qLxedYM,Con Altura,0.746
294,44,0.25,Paulo Londra,0.855,263899,0.649,6,0,8,0.0801,-2.443,1,45,0.151,10777248,161.986,4,5jW3rF4URMdK7tO2xjS5EI,Tal Vez,0.741
295,45,0.0291,Taylor Swift,0.614,193040,0.839,6,0,0,0.112,-4.143,1,46,0.0702,10714004,182.123,4,4MsUsFfWseB9M2plGJyuIw,ME! (feat. Brendon Urie of Panic! At The Disco),0.657
296,46,0.391,DJ Luian,0.857,267500,0.647,6,1.20E-06,11,0.0842,-4.152,0,47,0.0984,10564934,95.982,4,4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,0.553
297,47,0.323,Pedro CapÃ³,0.826,238200,0.773,6,0,11,0.143,-4.218,0,48,0.0524,10527609,126.899,4,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,0.761
298,48,0.325,YG,0.88,299227,0.67,6,4.17E-06,2,0.0662,-5.177,1,49,0.0468,10454355,101.008,4,1kK6DwzyXJSp58u5HYWwuD,"Go Loko (feat. Tyga, Jon Z)",0.131
299,49,0.296,Mabel,0.674,178480,0.881,6,3.01E-06,9,0.0793,-2.853,1,50,0.147,10253815,98.994,4,5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,0.234
300,0,0.037,Shawn Mendes,0.759,190960,0.54,7,0,9,0.0945,-6.039,0,1,0.0287,61224745,116.947,4,0TK2YIli7K1leLovkQiNik,Señorita,0.75
301,1,0.0912,Ed Sheeran,0.798,219947,0.675,7,0,6,0.0894,-5.041,1,2,0.0442,31405904,101.956,4,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),0.842
302,2,0.124,Ed Sheeran,0.64,197867,0.648,7,0,5,0.0802,-8.113,0,3,0.187,30909530,92.977,4,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),0.548
303,3,0.447,Post Malone,0.58,174960,0.653,7,0,5,0.111,-3.818,1,4,0.0745,29585478,150.231,4,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),0.175
304,4,0.0533,Lil Nas X,0.878,157067,0.619,7,0,6,0.113,-5.56,1,5,0.102,24682240,136.041,4,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,0.639
305,5,0.328,Billie Eilish,0.701,194088,0.425,7,0.13,7,0.1,-10.965,1,6,0.375,24218751,135.128,4,2Fxmhks0bxGSBdJ92vM42m,bad guy,0.562
306,6,0.6,Bad Bunny,0.61,250534,0.624,7,2.12E-06,2,0.243,-4.773,1,7,0.309,20938701,176.169,4,2TH65lNHgvLxCKXM3apjxI,Callaita,0.244
307,7,0.0846,Anuel AA,0.786,301714,0.808,7,0.000289,7,0.0822,-3.702,1,8,0.0882,20707036,105.027,4,2ksOAxtIxY8yElEWw8RhgK,China,0.609
308,8,0.153,Sam Smith,0.477,202205,0.682,7,0,1,0.0763,-4.931,0,9,0.0925,20565888,110.567,5,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,0.345
309,9,0.276,DJ Snake,0.823,185195,0.71,7,2.17E-06,6,0.152,-3.896,0,10,0.0688,18602563,96.024,4,1fBXSMOusjaj7GjzErHmUI,Loco Contigo,0.376
310,10,0.136,Sech,0.747,225933,0.7,7,0.000167,0,0.11,-4.669,1,11,0.341,18499150,176.036,4,1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,0.62
311,11,0.252,Billie Eilish,0.67,194840,0.453,7,0.33,0,0.117,-11.265,1,12,0.295,18046778,135.055,4,3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),0.68
312,12,0.342,Lil Nas X,0.703,114893,0.594,7,0,5,0.123,-6.146,0,13,0.0752,17818356,153.848,4,6fTt0CH2t0mdeB2N9XFG5r,Panini,0.475
313,13,0.751,Lewis Capaldi,0.501,182161,0.405,7,0,1,0.105,-5.679,1,14,0.0319,17717445,109.891,4,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,0.446
314,14,0.101,Drake,0.831,205427,0.502,7,0,10,0.122,-4.045,0,15,0.046,17517483,100.541,4,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),0.101
315,15,0.133,Ed Sheeran,0.715,161747,0.823,7,0,5,0.361,-5.313,0,16,0.0495,17432151,151.956,4,1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),0.91
316,16,0.556,Post Malone,0.76,158040,0.479,7,0,2,0.0703,-5.574,1,17,0.0466,16783888,89.911,4,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,0.913
317,17,0.0204,Lil Tecca,0.745,131280,0.642,7,0,7,0.0658,-6.257,0,18,0.287,15910634,179.974,4,1kBbgxAUc4HQv7cgIayIDH,Ransom,0.226
318,18,0.11,Lizzo,0.715,173325,0.624,7,0,4,0.123,-3.046,0,19,0.114,15829642,158.087,4,5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,0.412
319,19,0.361,Lunay,0.795,266087,0.783,7,0,5,0.437,-4.271,1,20,0.0432,15545305,92.016,4,1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,0.8
320,20,0.0404,MEDUZA,0.677,152913,0.744,7,0.00016,10,0.074,-6.806,0,21,0.0295,15245869,124.08,4,1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,0.631
321,21,0.11,Daddy Yankee,0.737,193227,0.86,7,1.94E-06,8,0.0574,-2.652,0,22,0.0593,15054287,93.989,4,5w9c2J52mkdntKOmRLeM2m,Con Calma,0.656
322,22,0.152,J Balvin,0.754,242573,0.646,7,1.85E-05,7,0.108,-5.795,1,23,0.317,14524819,176.089,4,0fea68AdmYNygeTGI4RC18,LA CANCI√ìN,0.429
323,23,0.181,Y2K,0.843,160627,0.391,7,0,2,0.137,-7.899,1,24,0.0845,14351284,129.972,4,51Fjme0JiitpyXKuyQiCDo,Lalala,0.496
324,24,0.148,Ed Sheeran,0.857,204467,0.621,7,0,9,0.0865,-6.376,0,25,0.0824,13990422,97.986,4,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),0.668
325,25,0.524,Shawn Mendes,0.692,190800,0.809,7,0,2,0.147,-4.198,1,26,0.0602,13712369,123.911,4,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,0.864
326,26,0.145,Jhay Cortez,0.806,309120,0.786,7,0,10,0.0935,-3.831,0,27,0.0741,13531879,91.973,4,4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,0.58
327,27,0.00838,Taylor Swift,0.769,171387,0.678,7,0,2,0.0596,-5.604,1,28,0.0507,13517718,85.025,4,29fRTIKsJhLUJoldM89GZS,You Need To Calm Down,0.706
328,28,0.214,Ed Sheeran,0.746,206187,0.787,7,0,4,0.0669,-6.373,1,29,0.12,12934499,95.005,4,4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),0.607
329,29,0.374,Ali Gatie,0.732,212607,0.463,7,0,11,0.194,-6.972,0,30,0.0287,12680162,95.971,4,6moU77g9RQyMzHNuKEaQKq,It's You,0.397
330,30,0.0275,J Balvin,0.639,222347,0.791,7,0,10,0.362,-4.443,0,31,0.253,12529837,92.603,4,25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,0.939
331,31,0.194,Katy Perry,0.77,223523,0.882,7,0,8,0.316,-4.792,1,32,0.0602,12256490,99.991,4,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,0.385
332,32,0.179,Martin Garrix,0.661,163805,0.723,7,1.23E-05,5,0.14,-6.976,0,33,0.0566,12105088,113.778,4,40OMBMYRk5IQL6xCzGM0JA,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0.316
333,33,0.0427,Jonas Brothers,0.842,181027,0.734,7,0,1,0.106,-5.065,0,34,0.0588,12003832,137.958,4,22vgEDb5hykfaTwLuskFGD,Sucker,0.952
334,34,0.0667,Marshmello,0.659,181824,0.623,7,0,4,0.582,-2.253,1,35,0.0451,11885029,88.042,4,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,0.439
335,35,0.225,The Chainsmokers,0.591,217653,0.702,7,0,7,0.414,-5.59,1,36,0.0289,11557238,104.003,4,05CwHjIk71RXVU40boRMnR,Call You Mine,0.501
336,36,0.592,Ariana Grande,0.778,178627,0.317,7,0,1,0.0881,-10.732,0,37,0.334,11498117,140.048,4,6ocbgoVGwYJhOv1GgI9NsF,7 rings,0.327
337,37,0.0154,Kygo,0.693,228267,0.678,7,6.05E-06,8,0.101,-7.159,1,38,0.0324,11497837,103.952,4,6oJ6le65B3SEqPwMRNXWjY,Higher Love,0.404
338,38,0.217,Maluma,0.777,175733,0.712,7,0,10,0.091,-4.84,1,39,0.277,11397919,95.692,4,7KbF6AdprOXEEHlsq11Z6d,23:00:00,0.68
339,39,0.0361,Lil Nas X,0.908,113013,0.517,7,1.73E-06,1,0.0949,-6.063,1,40,0.129,11144701,136.019,4,53CJANUxooaqGOtdsBTh7O,Old Town Road,0.471
340,40,0.0247,Young Thug,0.796,200107,0.586,7,0,4,0.132,-6.946,0,41,0.147,11105172,97.981,4,7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),0.179
341,41,0.39,ROSAL√çA,0.882,161627,0.689,7,0.00325,6,0.0501,-4.027,1,42,0.124,10634250,97.963,4,2qG5sZ7Si6sdK74qLxedYM,Con Altura,0.746
342,42,0.371,Lady Gaga,0.572,215733,0.385,7,0,7,0.231,-6.362,1,43,0.0308,10538290,95.799,4,2VxeLyX666F8uXCJ0dZF8B,Shallow,0.323
343,43,0.135,Ed Sheeran,0.852,207760,0.666,7,0,11,0.798,-6.923,0,44,0.184,10474036,91.046,4,0AtP8EkGPn6SwxKDaUuXec,Remember The Name (feat. Eminem & 50 Cent),0.726
344,44,0.051,Khalid,0.901,197573,0.4,7,0,0,0.0599,-8.575,1,45,0.126,10399937,135.984,4,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),0.346
345,45,0.241,Nicky Jam,0.673,201818,0.752,7,4.51E-05,2,0.0813,-3.572,0,46,0.0561,10220237,175.997,4,6v0lAdFF4haL8xjBIUjtOw,Te Robar√©,0.797
346,46,0.323,Pedro Cap√≥,0.826,238200,0.773,7,0,11,0.143,-4.218,0,47,0.0524,9980018,126.899,4,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,0.761
347,47,0.123,Chris Brown,0.698,260640,0.454,7,0,1,0.155,-6.756,0,48,0.151,9799641,92.932,4,6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),0.137
348,48,0.272,Avicii,0.802,157202,0.645,7,0,5,0.119,-6.181,0,49,0.0715,9773185,100.001,4,2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),0.376
349,49,0.191,Marshmello,0.687,214290,0.792,7,0,5,0.167,-2.749,1,50,0.0452,9640741,100.015,4,2dpaYNEQHiRxtZbfNsse99,Happier,0.671
350,0,0.0392,Shawn Mendes,0.759,190800,0.548,8,0,9,0.0828,-6.049,0,1,0.029,46917158,116.967,4,6v3KW9xbzN5yKLt9YKDYA2,Señorita,0.749
351,1,0.492,Taylor Swift,0.359,221307,0.543,8,1.58E-05,7,0.118,-7.582,1,2,0.0919,29990567,68.534,4,1dGr1c8CrMLDpV6mPbImSI,Lover,0.453
352,2,0.0846,Anuel AA,0.786,301714,0.808,8,0.000289,7,0.0822,-3.702,1,3,0.0882,29346900,105.027,4,2ksOAxtIxY8yElEWw8RhgK,China,0.609
353,3,0.0204,Lil Tecca,0.745,131280,0.642,8,0,7,0.0658,-6.257,0,4,0.287,25273589,179.974,4,1kBbgxAUc4HQv7cgIayIDH,Ransom,0.226
354,4,0.447,Post Malone,0.58,174960,0.653,8,0,5,0.111,-3.818,1,5,0.0745,24022111,150.231,4,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),0.175
355,5,0.124,Ed Sheeran,0.64,197867,0.648,8,0,5,0.0802,-8.113,0,6,0.187,23189627,92.977,4,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),0.548
356,6,0.0767,Taylor Swift,0.777,190360,0.658,8,0,0,0.0901,-5.191,1,7,0.054,22211263,110.048,4,3RauEVgRgj1IuWdJ9fDs70,The Man,0.633
357,7,0.328,Billie Eilish,0.701,194088,0.425,8,0.13,7,0.1,-10.965,1,8,0.375,22193460,135.128,4,2Fxmhks0bxGSBdJ92vM42m,bad guy,0.562
358,8,0.0912,Ed Sheeran,0.798,219947,0.675,8,0,6,0.0894,-5.041,1,9,0.0442,21294584,101.956,4,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),0.842
359,9,0.153,Sam Smith,0.477,202205,0.682,8,0,1,0.0763,-4.931,0,10,0.0925,20617185,110.567,5,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,0.345
360,10,0.278,DJ Snake,0.694,185195,0.758,8,1.34E-06,11,0.102,-2.986,1,11,0.218,19672749,192.091,4,6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),0.371
