Month,id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,time_signature,valence,tempo
10,1HfMVBKM75vxSfsQ5VefZ5,1,0.576,0.505,206459,0.34,0.000000,4,0.21,-9.005,1,0.0438,4,0.0916,101.993
10,1rgnBhdG2JDFTbYkYRZAku,2,0.688,0.825,209755,0.593,0.000161,6,0.17,-6.401,0,0.0988,4,0.54,98.078
10,2b8fOow8UzyDFAE27YhOZM,3,0.837,0.764,189486,0.32,0.000000,11,0.0822,-7.209,1,0.0546,4,0.575,91.019
10,2QpGZOhTCHHiKmpSO9FW4h,4,0.000248,0.529,104591,0.9,0.000012,1,0.0426,-3.503,1,0.418,4,0.434,180.291
10,21jGcNKet2qwijlDFuPiPb,5,0.192,0.695,215280,0.762,0.002440,0,0.0863,-3.497,1,0.0395,4,0.553,120.042
10,3eekarcy7kvN4yt5ZFzltW,6,0.0546,0.598,175721,0.427,0.000006,7,0.21,-8.764,0,0.0317,4,0.0605,76.469
10,6v3KW9xbzN5yKLt9YKDYA2,7,0.0392,0.759,190800,0.548,0.000000,9,0.0828,-6.049,0,0.029,4,0.749,116.967
10,7qEHsqek33rTcFNT9PFqLf,8,0.751,0.501,182161,0.405,0.000000,1,0.105,-5.679,1,0.0319,4,0.446,109.891
10,4yI3HpbSFSgFZtJP2kDe5m,9,0.114,0.563,162596,0.564,0.025400,10,0.304,-7.906,0,0.271,5,0.55,154.355
10,7aiClxsDWFRQ0Kzk5KI5ku,10,0.128,0.778,185093,0.559,0.000000,6,0.399,-7.109,0,0.0776,1,0.678,129.989
10,2wrJq5XKLnmhRXHIAf9xBa,11,0.153,0.654,167693,0.63,0.000000,10,0.111,-4.644,1,0.0259,4,0.43,89.991
10,3JWiDGQX2eTlFvKj3Yssj3,12,0.873,0.799,151873,0.291,0.000641,11,0.139,-7.353,0,0.0318,4,0.406,97.984
10,70eFcWOvlMObDhURTqT4Fv,13,0.124,0.64,197867,0.648,0.000000,5,0.0802,-8.113,0,0.187,4,0.548,92.977
10,2SasoXZyv82yYgHiVOvxQn,14,0.0671,0.41,136351,0.886,0.000000,9,0.461,-4.413,0,0.155,4,0.393,72.577
10,2plLJpUcYPFrl1sW2pMG63,15,0.0426,0.585,172227,0.62,0.002240,3,0.15,-8.09,0,0.0327,4,0.281,101.939
10,39JRmdKFka1Oe09FoOCPI4,16,0.647,0.482,164620,0.618,0.000859,9,0.32,-5.673,0,0.197,3,0.146,90.076
10,2tnVG71enUj33Ic2nFN6kZ,17,0.177,0.88,157606,0.751,0.000064,7,0.106,-4.258,0,0.0874,4,0.884,117.948
10,6b2RcmUt1g9N9mQ3CbjX2Y,18,0.153,0.477,202205,0.682,0.000000,1,0.0763,-4.931,0,0.0925,5,0.345,110.567
10,2ksOAxtIxY8yElEWw8RhgK,19,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,4,0.609,105.027
10,2Fxmhks0bxGSBdJ92vM42m,20,0.328,0.701,194088,0.425,0.130000,7,0.1,-10.965,1,0.375,4,0.562,135.128
10,6cy3ki60hLwimwIje7tALf,21,0.0334,0.721,221714,0.716,0.000840,10,0.237,-7.037,0,0.0657,4,0.667,104.994
10,51Fjme0JiitpyXKuyQiCDo,22,0.181,0.843,160627,0.391,0.000000,2,0.137,-7.899,1,0.0845,4,0.496,129.972
10,24bnCCysWnbNRNUT4LpHcP,23,0.312,0.894,116560,0.416,0.000000,9,0.146,-6.823,0,0.0538,4,0.463,116.96
10,6Gg1gjgKi2AK4e0qzsR7sd,24,0.0687,0.474,189323,0.631,0.000000,5,0.132,-5.884,0,0.343,4,0.425,180.051
10,0oPOuDmmkVp3h6puekhs6P,25,0.614,0.611,213878,0.459,0.000000,0,0.126,-3.926,0,0.0422,4,0.177,148.28
10,6vBdBCoOhKHiYDDOcorfNo,26,0.447,0.58,174960,0.653,0.000000,5,0.111,-3.818,1,0.0745,4,0.175,150.231
10,0hVXuCcriWRGvwMV1r5Yn9,27,0.0912,0.798,219947,0.675,0.000000,6,0.0894,-5.041,1,0.0442,4,0.842,101.956
10,7LzouaWGFCy4tkXDOOnEyM,28,0.0169,0.74,207039,0.498,0.002820,11,0.319,-6.684,0,0.0456,4,0.652,98.016
10,4vUmTMuQqjdnvlZmAH61Qk,29,0.148,0.857,204467,0.621,0.000000,9,0.0865,-6.376,0,0.0824,4,0.668,97.986
10,0RiRZpuVRbi7oqRdSMwhQY,30,0.533,0.755,157560,0.522,0.000000,2,0.0685,-4.368,1,0.0575,4,0.925,89.96
10,1WnqWQcWcuQbVzgE7ecfCY,31,0.466,0.588,112239,0.793,0.000647,7,0.913,-6.23,1,0.0794,5,0.694,76.997
10,1iQDltZqI7BXnHrFy4Qo1k,32,0.56,0.619,184280,0.459,0.000000,7,0.137,-5.782,0,0.0334,4,0.498,126.803
10,1lOe9qE0vR9zwWQAOk6CoO,33,0.0204,0.745,131240,0.642,0.000000,7,0.0658,-6.257,0,0.287,4,0.226,179.974
10,6xRWoYwfwIKnT8bQGzKbxR,34,0.34,0.656,203141,0.637,0.000000,1,0.187,-3.867,1,0.0256,4,0.267,105.037
10,454Epa1vrCGFddHXKyC1kb,35,0.57,0.505,168420,0.281,0.000254,2,0.163,-12.404,1,0.1,4,0.283,82.338
10,07Oz5StQ7GRoygNLaXs2pd,36,0.298,0.668,159011,0.892,0.000000,5,0.735,-3.001,0,0.0645,4,0.478,95.927
10,3jbT1Y5MoPwEIpZndDDwVq,37,0.017,0.734,270741,0.836,0.000016,10,0.179,-4.803,0,0.0735,4,0.623,80.002
10,1000nHvUdawXuUHgBod4Wv,38,0.342,0.703,114893,0.594,0.000000,5,0.123,-6.146,0,0.0752,4,0.475,153.848
10,0fea68AdmYNygeTGI4RC18,39,0.152,0.754,242573,0.646,0.000019,7,0.108,-5.795,1,0.317,4,0.429,176.089
10,2TH65lNHgvLxCKXM3apjxI,40,0.6,0.61,250534,0.624,0.000002,2,0.243,-4.773,1,0.309,4,0.244,176.169
10,4R8BJggjosTswLxtkw8V7P,41,0.145,0.806,309120,0.786,0.000000,10,0.0935,-3.831,0,0.0741,4,0.58,91.973
10,6V9fHiv84WlVTg7CSnIVY2,42,0.231,0.667,181806,0.583,0.000045,11,0.181,-5.127,0,0.0747,4,0.187,92.043
10,7r6aR2f57resC5r93LwMfK,43,0.558,0.514,203174,0.393,0.000000,1,0.282,-8.72,0,0.529,4,0.598,78.039
10,7CZyCXKG6d5ALeq41sLzbw,44,0.0906,0.499,229573,0.8,0.000000,1,0.147,-2.665,0,0.0502,4,0.272,139.919
10,6moU77g9RQyMzHNuKEaQKq,45,0.374,0.732,212607,0.463,0.000000,11,0.194,-6.972,0,0.0287,4,0.397,95.971
10,2YpeDb67231RjR0MgVLzsG,46,0.0533,0.878,157067,0.619,0.000000,6,0.113,-5.56,1,0.102,4,0.639,136.041
10,6osaMSJh9NguagEDQcZaKx,47,0.278,0.694,185195,0.758,0.000001,11,0.102,-2.986,1,0.218,4,0.371,192.091
10,5qmq61DAAOUaW8AUo8xKhh,48,0.11,0.715,173325,0.624,0.000000,4,0.123,-3.046,0,0.114,4,0.412,158.087
10,6mAN61JH0dzyZpWslS11jy,49,0.143,0.879,199711,0.703,0.000000,1,0.0569,-4.219,1,0.0701,4,0.788,94.004
10,0Z26mbSHJ1dkUu7g9DDgif,50,0.128,0.57,171987,0.585,0.000105,8,0.111,-7.041,1,0.251,4,0.378,97.285
11,1rgnBhdG2JDFTbYkYRZAku,1,0.688,0.825,209755,0.593,0.000161,6,0.17,-6.401,0,0.0988,4,0.54,98.078
11,696DnlkuDOXcMAnKlTgXXK,2,0.0522,0.621,163636,0.601,0.000000,6,0.46,-5.616,0,0.148,5,0.457,116.735
11,3ZCTVFBt2Brf31RLEnCkWJ,3,0.902,0.704,245426,0.225,0.657000,6,0.106,-14.454,0,0.0994,4,0.243,120.006
11,2b8fOow8UzyDFAE27YhOZM,4,0.837,0.764,189486,0.32,0.000000,11,0.0822,-7.209,1,0.0546,4,0.575,91.019
11,21jGcNKet2qwijlDFuPiPb,5,0.192,0.695,215280,0.762,0.002440,0,0.0863,-3.497,1,0.0395,4,0.553,120.042
11,6WrI0LAC5M1Rw2MnX2ZvEg,6,0.0125,0.794,183290,0.793,0.000000,11,0.0952,-4.521,0,0.0842,4,0.677,123.941
11,1HfMVBKM75vxSfsQ5VefZ5,7,0.576,0.505,206459,0.34,0.000000,4,0.21,-9.005,1,0.0438,4,0.0916,101.993
11,7qEHsqek33rTcFNT9PFqLf,8,0.751,0.501,182161,0.405,0.000000,1,0.105,-5.679,1,0.0319,4,0.446,109.891
11,6cy3ki60hLwimwIje7tALf,9,0.0334,0.721,221714,0.716,0.000840,10,0.237,-7.037,0,0.0657,4,0.667,104.994
11,5DxXgozhkPLgrbKFY91w0c,10,0.0363,0.886,192024,0.672,0.000009,1,0.101,-4.394,1,0.188,4,0.526,91.976
11,6v3KW9xbzN5yKLt9YKDYA2,11,0.0392,0.759,190800,0.548,0.000000,9,0.0828,-6.049,0,0.029,4,0.749,116.967
11,3eekarcy7kvN4yt5ZFzltW,12,0.0546,0.598,175721,0.427,0.000006,7,0.21,-8.764,0,0.0317,4,0.0605,76.469
11,7aiClxsDWFRQ0Kzk5KI5ku,13,0.128,0.778,185093,0.559,0.000000,6,0.399,-7.109,0,0.0776,1,0.678,129.989
11,7k4t7uLgtOxPwTpFmtJNTY,14,0.295,0.803,200960,0.715,0.000134,2,0.0574,-3.28,1,0.298,4,0.574,101.085
11,4TnjEaWOeW0eKTKIEvJyCa,15,0.123,0.784,159382,0.43,0.000000,10,0.0887,-8.756,0,0.0364,4,0.236,127.087
11,2tnVG71enUj33Ic2nFN6kZ,16,0.177,0.88,157606,0.751,0.000064,7,0.106,-4.258,0,0.0874,4,0.884,117.948
11,2Fxmhks0bxGSBdJ92vM42m,17,0.328,0.701,194088,0.425,0.130000,7,0.1,-10.965,1,0.375,4,0.562,135.128
11,1e9oZCCiX42nJl0AcqriVo,18,0.122,0.548,174000,0.816,0.000000,0,0.335,-4.209,1,0.0465,4,0.557,95.39
11,2gMXnyrvIjhVBUZwvLZDMP,19,0.604,0.459,215107,0.575,0.000000,3,0.0885,-4.858,1,0.0573,4,0.183,111.881
11,5aJEh9Oqdz7PRLKTpH25pB,20,0.0392,0.575,172213,0.621,0.004500,10,0.141,-8.165,0,0.032,4,0.27,101.987
11,70eFcWOvlMObDhURTqT4Fv,21,0.124,0.64,197867,0.648,0.000000,5,0.0802,-8.113,0,0.187,4,0.548,92.977
11,2ksOAxtIxY8yElEWw8RhgK,22,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,4,0.609,105.027
11,2wrJq5XKLnmhRXHIAf9xBa,23,0.153,0.654,167693,0.63,0.000000,10,0.111,-4.644,1,0.0259,4,0.43,89.991
11,6b2RcmUt1g9N9mQ3CbjX2Y,24,0.153,0.477,202205,0.682,0.000000,1,0.0763,-4.931,0,0.0925,5,0.345,110.567
11,0bYg9bo50gSsH3LtXe2SQn,25,0.164,0.335,241107,0.625,0.000000,7,0.0708,-7.462,1,0.0386,4,0.346,150.277
11,4vUmTMuQqjdnvlZmAH61Qk,26,0.148,0.857,204467,0.621,0.000000,9,0.0865,-6.376,0,0.0824,4,0.668,97.986
11,1iQDltZqI7BXnHrFy4Qo1k,27,0.56,0.619,184280,0.459,0.000000,7,0.137,-5.782,0,0.0334,4,0.498,126.803
11,6mAN61JH0dzyZpWslS11jy,28,0.143,0.879,199711,0.703,0.000000,1,0.0569,-4.219,1,0.0701,4,0.788,94.004
11,57vxBYXtHMk6H1aD29V7PU,29,0.00632,0.531,200080,0.75,0.000076,10,0.117,-5.831,0,0.111,4,0.198,169.954
11,0hVXuCcriWRGvwMV1r5Yn9,30,0.0912,0.798,219947,0.675,0.000000,6,0.0894,-5.041,1,0.0442,4,0.842,101.956
11,0RiRZpuVRbi7oqRdSMwhQY,31,0.533,0.755,157560,0.522,0.000000,2,0.0685,-4.368,1,0.0575,4,0.925,89.96
11,51Fjme0JiitpyXKuyQiCDo,32,0.181,0.843,160627,0.391,0.000000,2,0.137,-7.899,1,0.0845,4,0.496,129.972
11,6RyaV7owmVU6fzEPE17sF1,33,0.0478,0.658,210520,0.901,0.000000,7,0.12,-2.814,1,0.0357,4,0.708,93.979
11,0fea68AdmYNygeTGI4RC18,34,0.152,0.754,242573,0.646,0.000019,7,0.108,-5.795,1,0.317,4,0.429,176.089
11,6Gg1gjgKi2AK4e0qzsR7sd,35,0.0687,0.474,189323,0.631,0.000000,5,0.132,-5.884,0,0.343,4,0.425,180.051
11,07s9NNOT0sZQp7TyolLLgu,36,0.00838,0.817,216707,0.781,0.000005,7,0.123,-4.178,0,0.112,4,0.359,104
11,7LzouaWGFCy4tkXDOOnEyM,37,0.0169,0.74,207039,0.498,0.002820,11,0.319,-6.684,0,0.0456,4,0.652,98.016
11,7CHi4DtfK4heMlQaudCuHK,38,0.129,0.598,168387,0.526,0.000000,10,0.14,-8.659,0,0.0415,4,0.529,123.935
11,6vBdBCoOhKHiYDDOcorfNo,39,0.447,0.58,174960,0.653,0.000000,5,0.111,-3.818,1,0.0745,4,0.175,150.231
11,2TH65lNHgvLxCKXM3apjxI,40,0.6,0.61,250534,0.624,0.000002,2,0.243,-4.773,1,0.309,4,0.244,176.169
11,3jbT1Y5MoPwEIpZndDDwVq,41,0.017,0.734,270741,0.836,0.000016,10,0.179,-4.803,0,0.0735,4,0.623,80.002
11,6Ozh9Ok6h4Oi1wUSLtBseN,42,0.189,0.769,159715,0.787,0.000000,11,0.129,-3.909,1,0.367,4,0.836,126.77
11,4R8BJggjosTswLxtkw8V7P,43,0.145,0.806,309120,0.786,0.000000,10,0.0935,-3.831,0,0.0741,4,0.58,91.973
11,4yI3HpbSFSgFZtJP2kDe5m,44,0.114,0.563,162596,0.564,0.025400,10,0.304,-7.906,0,0.271,5,0.55,154.355
11,3GRSqlALWISqLeNncZMbpX,45,0.0407,0.746,232853,0.45,0.000000,7,0.172,-8.543,1,0.0872,4,0.336,95.998
11,07Oz5StQ7GRoygNLaXs2pd,46,0.298,0.668,159011,0.892,0.000000,5,0.735,-3.001,0,0.0645,4,0.478,95.927
11,1lOe9qE0vR9zwWQAOk6CoO,47,0.0204,0.745,131240,0.642,0.000000,7,0.0658,-6.257,0,0.287,4,0.226,179.974
11,2W4yABdLc4Jnds67Poi5Nl,48,0.177,0.866,223258,0.438,0.000000,7,0.0743,-8.943,1,0.0719,4,0.695,129.039
11,2pWOMNQJW3g2zmGjP0Vkb0,49,0.0549,0.817,215460,0.665,0.000000,9,0.103,-6.224,0,0.0758,4,0.662,104.957
11,5bvnqVuq7UFl0txSlHpsfS,50,0.517,0.866,197973,0.53,0.001590,0,0.0946,-6.347,0,0.0495,4,0.203,104.952
12,1rgnBhdG2JDFTbYkYRZAku,1,0.688,0.825,209755,0.593,0.000161,6,0.17,-6.401,0,0.0988,4,0.54,98.078
12,0bYg9bo50gSsH3LtXe2SQn,2,0.164,0.335,241107,0.625,0.000000,7,0.0708,-7.462,1,0.0386,4,0.346,150.277
12,2FRnf9qhLbvw8fu4IBXx78,3,0.189,0.735,262960,0.478,0.000002,2,0.355,-12.472,1,0.0293,4,0.947,107.682
12,696DnlkuDOXcMAnKlTgXXK,4,0.0522,0.621,163636,0.601,0.000000,6,0.46,-5.616,0,0.148,5,0.457,116.735
12,0lizgQ7Qw35od7CYaoMBZb,5,0.0489,0.525,204093,0.621,0.000000,7,0.294,-7.364,1,0.116,4,0.591,191.9
12,7k4t7uLgtOxPwTpFmtJNTY,6,0.295,0.803,200960,0.715,0.000134,2,0.0574,-3.28,1,0.298,4,0.574,101.085
12,0lLdorYw7lVrJydTINhWdI,7,0.908,0.339,206640,0.214,0.000007,4,0.341,-11.714,1,0.0375,3,0.363,94.775
12,4TnjEaWOeW0eKTKIEvJyCa,8,0.123,0.784,159382,0.43,0.000000,10,0.0887,-8.756,0,0.0364,4,0.236,127.087
12,2b8fOow8UzyDFAE27YhOZM,9,0.837,0.764,189486,0.32,0.000000,11,0.0822,-7.209,1,0.0546,4,0.575,91.019
12,3hBXvHLlTHvnbwrPbeoyAj,10,0.643,0.754,130973,0.424,0.000000,2,0.0652,-8.463,1,0.0363,4,0.806,119.705
12,2EjXfH91m7f8HiJN1yQg97,11,0.614,0.589,126267,0.472,0.000000,8,0.505,-8.749,1,0.0502,4,0.898,67.196
12,21jGcNKet2qwijlDFuPiPb,12,0.192,0.695,215280,0.762,0.002440,0,0.0863,-3.497,1,0.0395,4,0.553,120.042
12,6WrI0LAC5M1Rw2MnX2ZvEg,13,0.0125,0.794,183290,0.793,0.000000,11,0.0952,-4.521,0,0.0842,4,0.677,123.941
12,1IcR6RlgvDczfvoWJSSY2A,14,0.871,0.234,151000,0.526,0.000002,2,0.122,-11.656,1,0.0411,3,0.649,201.739
12,0sf12qNH5qcw8qpgymFOqD,15,0.00147,0.513,201573,0.796,0.000209,1,0.0938,-4.075,1,0.0629,4,0.345,171.017
12,3ZCTVFBt2Brf31RLEnCkWJ,16,0.902,0.704,245426,0.225,0.657000,6,0.106,-14.454,0,0.0994,4,0.243,120.006
12,3zJw3rugfpVrmBeDDnUYzy,17,0.319,0.328,213880,0.607,0.000000,2,0.765,-11.076,1,0.0315,3,0.395,146.539
12,6v3KW9xbzN5yKLt9YKDYA2,18,0.0392,0.759,190800,0.548,0.000000,9,0.0828,-6.049,0,0.029,4,0.749,116.967
12,7xapw9Oy21WpfEcib2ErSA,19,0.498,0.658,182947,0.56,0.000000,6,0.0794,-9.049,0,0.0467,4,0.854,161.994
12,6cy3ki60hLwimwIje7tALf,20,0.0334,0.721,221714,0.716,0.000840,10,0.237,-7.037,0,0.0657,4,0.667,104.994
12,7taXf5odg9xCAZERYfyOkS,21,0.534,0.485,182360,0.857,0.000000,2,0.347,-7.059,1,0.0442,4,0.963,148.749
12,0247StOpd3AkeBQzANX4Zf,22,0.164,0.599,222533,0.642,0.000033,0,0.0992,-6.936,1,0.0363,4,0.349,115.412
12,4kKdvXD0ez7jp1296JmAts,23,0.903,0.653,155453,0.259,0.000000,2,0.362,-13.336,1,0.0595,4,0.835,142.157
12,6tjituizSxwSmBB5vtgHZE,24,0.865,0.647,119787,0.465,0.000000,7,0.0882,-8.308,1,0.0428,4,0.699,151.251
12,7qEHsqek33rTcFNT9PFqLf,25,0.751,0.501,182161,0.405,0.000000,1,0.105,-5.679,1,0.0319,4,0.446,109.891
12,3jjujdWJ72nww5eGnfs2E7,26,0.0237,0.676,207133,0.771,0.000007,8,0.102,-3.675,1,0.0483,4,0.569,99.048
12,27qAMKrDdKEs8HDXcvR24R,27,0.355,0.513,241627,0.583,0.000020,9,0.18,-10.863,1,0.038,4,0.866,180.184
12,3nAp4IvdMPPWEH9uuXFFV5,28,0.0013,0.509,229640,0.812,0.000020,8,0.214,-5.438,1,0.0537,4,0.689,159.876
12,7Lbxvt42JsNSKVCaN63qhD,29,0.322,0.774,227653,0.511,0.000000,11,0.0672,-8.914,1,0.0319,4,0.771,94.736
12,2Fxmhks0bxGSBdJ92vM42m,30,0.328,0.701,194088,0.425,0.130000,7,0.1,-10.965,1,0.375,4,0.562,135.128
12,4PS1e8f2LvuTFgUs1Cn3ON,31,0.92,0.319,192160,0.21,0.000081,1,0.138,-15.231,1,0.0341,4,0.209,78.696
12,5DxXgozhkPLgrbKFY91w0c,32,0.0363,0.886,192024,0.672,0.000009,1,0.101,-4.394,1,0.188,4,0.526,91.976
12,4so0Wek9Ig1p6CRCHuINwW,33,0.673,0.317,177480,0.158,0.353000,9,0.338,-16.485,1,0.0381,3,0.247,130.503
12,3eekarcy7kvN4yt5ZFzltW,34,0.0546,0.598,175721,0.427,0.000006,7,0.21,-8.764,0,0.0317,4,0.0605,76.469
12,0nbXyq5TXYPCO7pr3N8S4I,35,0.104,0.896,196653,0.586,0.000000,10,0.79,-6.687,0,0.0559,4,0.642,116.971
12,6UelLqGlWMcVH1E5c4H7lY,36,0.122,0.548,174000,0.816,0.000000,0,0.335,-4.209,1,0.0465,4,0.557,95.39
12,1HfMVBKM75vxSfsQ5VefZ5,37,0.576,0.505,206459,0.34,0.000000,4,0.21,-9.005,1,0.0438,4,0.0916,101.993
12,7aiClxsDWFRQ0Kzk5KI5ku,38,0.128,0.778,185093,0.559,0.000000,6,0.399,-7.109,0,0.0776,1,0.678,129.989
12,285pBltuF7vW8TeWk8hdRR,39,0.349,0.511,239836,0.566,0.000000,6,0.34,-7.23,0,0.2,4,0.218,83.903
12,4rRIovg4TvxLUiUrpGI6lE,40,0.129,0.534,220160,0.905,0.000000,9,0.128,-3.315,1,0.0369,4,0.961,202.899
12,3yOlyBJuViE2YSGn3nVE1K,41,0.018,0.724,170746,0.491,0.000013,8,0.0887,-6.024,1,0.0296,4,0.383,105.046
12,2tnVG71enUj33Ic2nFN6kZ,42,0.177,0.88,157606,0.751,0.000064,7,0.106,-4.258,0,0.0874,4,0.884,117.948
12,65Q2mv3UlVi9eO70OpsmSe,43,0.579,0.683,135533,0.375,0.000000,0,0.076,-13.056,1,0.0303,4,0.888,140.467
12,1ODZGydlown4VesUP8HLJX,44,0.457,0.527,180833,0.768,0.000002,2,0.304,-7.557,1,0.0304,4,0.799,91.75
12,2uFaJJtFpPDc5Pa95XzTvg,45,0.912,0.451,117147,0.24,0.000002,1,0.175,-14.014,1,0.0351,4,0.701,134.009
12,2Ec33AVlkTTq8BHFgBTdQs,46,0.0327,0.881,198913,0.457,0.000000,7,0.231,-8.191,0,0.156,4,0.296,136.97
12,57vxBYXtHMk6H1aD29V7PU,47,0.00632,0.531,200080,0.75,0.000076,10,0.117,-5.831,0,0.111,4,0.198,169.954
12,1Qi2wh8fFgDV7tl4Sj3f2K,48,0.957,0.438,170964,0.178,0.000000,5,0.316,-9.402,1,0.0414,1,0.344,75.248
12,2ksOAxtIxY8yElEWw8RhgK,49,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,4,0.609,105.027
12,0jiPKUSdsJNCxMPHjMqptk,50,0.275,0.34,164959,0.805,0.000459,8,0.0988,-6.3,1,0.053,4,0.341,126.865